ID,Year_Birth,Age,Age_Category,Education,Marital_Status,Income,Income_Category,Kidhome,Teenhome,Child,Dt_Customer,Recency,Complain,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Purchases,NumDealsPurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Accepted_Cmp,Response,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
5314,1951.0,63.0,Retirement,Graduate,Relationship,40689,Middle Income,0,1,Yes,2013-03-18,69,0,270,3,27,39,6,99,444,7,0,0,0,0,0,No,0,7,1,5,8
5081,1967.0,47.0,Pre-retirement,Postgraduate,Relationship,47821,Middle Income,1,1,Yes,2013-10-20,54,0,9,0,16,6,6,10,47,1,0,0,0,0,0,No,0,1,0,3,8
5123,1951.0,63.0,Retirement,Postgraduate,Relationship,27450,Low Income,0,0,No,2013-04-15,57,0,37,12,23,8,11,52,143,1,0,0,0,0,0,No,0,2,1,3,7
5756,1983.0,31.0,Early worker,Graduate,Relationship,39453,Middle Income,1,0,Yes,2014-04-03,64,0,46,0,7,0,0,2,55,2,0,0,0,0,0,No,0,2,0,3,6
8036,1971.0,43.0,Middle-aged,Postgraduate,Relationship,26850,Low Income,1,1,Yes,2014-04-18,10,0,31,1,13,7,2,9,63,4,0,0,0,0,0,No,0,2,1,4,4
9058,1955.0,59.0,Retirement,Graduate,Single,79800,Upper Income,0,0,No,2012-09-23,65,0,1060,21,530,32,0,224,1867,1,1,0,1,0,1,Yes,1,5,11,5,3
5057,1961.0,53.0,Pre-retirement,Postgraduate,Relationship,61794,Middle Income,0,1,Yes,2013-09-14,74,0,264,47,188,54,47,11,611,2,0,0,0,0,0,No,0,4,4,10,2
254,1955.0,59.0,Retirement,Graduate,Relationship,53863,Middle Income,0,1,Yes,2014-05-17,4,0,399,4,30,6,4,30,473,3,0,0,0,1,0,Yes,0,7,1,7,7
4179,1959.0,55.0,Retirement,Graduate,Relationship,24221,Low Income,0,0,No,2013-08-20,94,0,8,9,9,2,5,22,55,1,0,0,0,0,0,No,0,1,1,3,4
3710,1984.0,30.0,Early worker,Postgraduate,Single,39684,Middle Income,1,0,Yes,2012-10-12,41,1,19,0,35,6,4,17,81,2,0,0,0,0,0,No,1,2,1,2,7
7627,1975.0,39.0,Middle-aged,Postgraduate,Relationship,92163,Upper Income,0,0,No,2012-12-12,25,0,817,183,797,106,163,20,2086,0,1,0,0,0,1,Yes,1,5,11,5,2
4501,1965.0,49.0,Pre-retirement,Postgraduate,Single,69882,Upper Income,0,0,No,2013-11-10,94,0,292,127,635,132,127,165,1478,1,0,0,0,0,0,No,0,3,7,9,1
6424,1977.0,37.0,Middle-aged,Graduate,Relationship,33178,Low Income,1,0,Yes,2014-01-30,9,0,12,6,2,11,2,16,49,1,0,0,0,0,0,No,0,1,0,3,4
3075,1972.0,42.0,Middle-aged,Postgraduate,Relationship,59973,Middle Income,0,0,No,2013-09-11,47,0,130,30,168,20,34,0,382,1,0,0,0,0,0,No,0,3,4,7,1
4992,1975.0,39.0,Middle-aged,Postgraduate,Relationship,17459,Low Income,1,0,Yes,2013-09-19,12,0,6,4,16,3,10,30,69,3,0,0,0,0,0,No,1,3,1,2,7
5252,1969.0,45.0,Pre-retirement,Graduate,Single,23910,Low Income,1,0,Yes,2012-10-26,80,0,16,12,18,7,1,13,67,1,0,0,0,0,0,No,0,2,0,3,7
7444,1969.0,45.0,Pre-retirement,Postgraduate,Relationship,42169,Middle Income,1,1,Yes,2013-10-19,20,0,19,0,9,0,0,2,30,2,0,0,0,0,0,No,0,1,0,3,8
6919,1978.0,36.0,Middle-aged,Postgraduate,Relationship,26224,Low Income,1,0,Yes,2013-06-04,39,0,4,7,15,13,9,15,63,3,0,0,0,0,0,No,0,2,1,3,6
3537,1981.0,33.0,Early worker,Graduate,Relationship,31089,Low Income,1,0,Yes,2012-08-17,57,0,31,3,31,2,8,4,79,3,0,0,0,0,0,No,0,3,0,4,8
10277,1961.0,53.0,Pre-retirement,Graduate,Single,30081,Low Income,0,1,Yes,2013-02-21,27,0,36,0,2,0,0,4,42,1,0,0,0,0,0,No,0,1,0,3,7
2453,1960.0,54.0,Pre-retirement,Graduate,Relationship,62807,Middle Income,0,1,Yes,2012-08-31,83,0,526,28,135,10,21,99,819,3,0,0,0,0,0,No,0,5,3,12,5
7972,1955.0,59.0,Retirement,Graduate,Single,72906,Upper Income,0,0,No,2013-09-17,79,0,400,32,519,71,75,54,1151,1,0,0,0,0,0,No,0,3,4,9,1
895,1948.0,66.0,Elderly,Postgraduate,Relationship,61467,Middle Income,0,2,Yes,2012-12-09,69,0,410,16,114,0,5,49,594,3,0,0,0,0,0,No,0,5,2,10,5
1177,1966.0,48.0,Pre-retirement,Postgraduate,Relationship,49618,Middle Income,1,1,Yes,2013-01-26,77,0,80,3,26,4,2,14,129,4,0,0,0,0,0,No,0,3,1,3,7
7141,1986.0,28.0,Early worker,Postgraduate,Single,21888,Low Income,1,0,Yes,2012-12-29,15,0,88,10,46,2,3,64,213,4,0,0,0,0,0,No,1,5,1,2,10
7232,1973.0,41.0,Middle-aged,Graduate,Single,42429,Middle Income,0,1,Yes,2014-02-11,99,0,55,0,6,2,0,4,67,2,0,0,0,0,0,No,0,1,1,3,5
8477,1956.0,58.0,Retirement,Graduate,Single,26150,Low Income,2,1,Yes,2013-03-11,61,0,5,1,13,3,5,1,28,1,0,0,0,0,0,No,0,1,0,3,7
2457,1975.0,39.0,Middle-aged,Graduate,Relationship,30801,Low Income,0,1,Yes,2012-10-26,23,0,8,4,5,15,2,11,45,2,0,0,0,0,0,No,0,1,0,3,7
988,1965.0,49.0,Pre-retirement,Graduate,Relationship,81168,Upper Income,0,0,No,2014-05-07,84,0,410,0,592,147,22,22,1193,1,1,0,0,0,0,Yes,0,6,4,7,3
7930,1969.0,45.0,Pre-retirement,Postgraduate,Single,26877,Low Income,0,0,No,2013-08-19,74,0,101,13,76,20,18,40,268,2,0,0,0,0,0,No,0,3,1,6,6
4587,1944.0,70.0,Elderly,Postgraduate,Single,45006,Middle Income,0,0,No,2013-07-18,90,0,162,25,53,16,0,10,266,1,0,0,0,0,0,No,0,3,1,7,3
6682,1973.0,41.0,Middle-aged,Graduate,Relationship,18978,Low Income,1,0,Yes,2012-12-11,41,0,2,8,1,4,7,15,37,1,0,0,0,0,0,No,0,1,0,3,8
6222,1967.0,47.0,Pre-retirement,Graduate,Relationship,22574,Low Income,2,1,Yes,2013-10-28,28,0,25,0,8,2,0,2,37,2,0,0,0,0,0,No,0,2,0,3,7
10299,1969.0,45.0,Pre-retirement,Postgraduate,Single,48240,Middle Income,0,0,No,2012-11-09,73,0,389,91,248,64,49,41,882,3,0,0,0,0,0,No,1,6,3,13,5
3083,1974.0,40.0,Middle-aged,Graduate,Relationship,45837,Middle Income,1,1,Yes,2013-07-26,88,0,215,13,87,17,17,24,373,5,0,0,0,0,0,No,0,6,2,5,7
8953,1965.0,49.0,Pre-retirement,Postgraduate,Single,35791,Middle Income,2,1,Yes,2013-05-06,94,0,27,0,5,0,0,3,35,2,0,0,0,0,0,No,0,1,0,3,8
1503,1976.0,38.0,Middle-aged,Postgraduate,Relationship,162397,Upper Income,1,1,Yes,2013-06-03,31,0,85,1,16,2,1,2,107,0,0,0,0,0,0,No,0,0,0,1,1
8650,1978.0,36.0,Middle-aged,Graduate,Single,54162,Middle Income,1,1,Yes,2013-03-18,31,0,5,6,10,6,5,10,42,1,0,0,0,0,0,No,0,1,0,3,4
10862,1960.0,54.0,Pre-retirement,Postgraduate,Relationship,30522,Low Income,0,1,Yes,2012-08-17,6,0,179,8,83,19,11,26,326,5,0,0,0,0,0,No,0,1,2,9,2
2782,1961.0,53.0,Pre-retirement,Postgraduate,Relationship,54456,Middle Income,0,1,Yes,2013-07-11,23,0,352,0,27,10,0,15,404,3,0,0,0,0,0,No,0,6,1,7,6
6941,1971.0,43.0,Middle-aged,Graduate,Single,31632,Low Income,0,0,No,2013-07-14,92,0,17,8,12,11,15,32,95,1,0,0,0,0,0,No,0,2,1,2,7
10972,1949.0,65.0,Elderly,Graduate,Single,72298,Upper Income,0,0,No,2014-03-10,52,0,625,35,169,58,17,35,939,1,0,0,0,1,1,Yes,0,4,3,6,1
10708,1978.0,36.0,Middle-aged,Postgraduate,Single,36975,Middle Income,1,0,Yes,2013-12-28,50,0,10,6,11,0,4,2,33,1,0,0,0,0,0,No,0,1,0,3,7
6583,1955.0,59.0,Retirement,Postgraduate,Relationship,72635,Upper Income,0,0,No,2013-06-03,54,0,390,22,323,104,35,107,981,1,1,0,0,0,0,Yes,0,6,8,6,3
3641,1976.0,38.0,Middle-aged,Graduate,Relationship,13624,Low Income,1,0,Yes,2013-01-20,93,0,10,2,15,2,1,6,36,2,0,0,0,0,0,No,0,2,0,3,6
10156,1975.0,39.0,Middle-aged,Graduate,Single,84196,Upper Income,0,1,Yes,2013-06-03,56,0,215,63,507,231,31,190,1237,1,0,0,0,0,0,No,0,8,4,7,3
4299,1960.0,54.0,Pre-retirement,Graduate,Relationship,70971,Upper Income,0,1,Yes,2012-09-21,28,0,1001,17,572,93,125,17,1825,7,0,0,0,0,0,No,1,11,11,5,7
3469,1977.0,37.0,Middle-aged,Postgraduate,Single,34487,Low Income,1,1,Yes,2012-09-06,94,0,19,18,33,24,1,8,103,3,0,0,0,0,0,No,0,3,0,3,9
5063,1977.0,37.0,Middle-aged,Graduate,Single,28769,Low Income,1,0,Yes,2012-12-18,76,0,41,5,129,10,3,3,191,3,0,0,0,0,0,No,0,4,1,4,9
10727,1970.0,44.0,Middle-aged,Postgraduate,Relationship,69084,Upper Income,1,0,Yes,2013-11-19,43,0,1181,107,199,39,30,30,1586,2,0,0,0,0,0,No,0,7,3,13,8
9624,1958.0,56.0,Retirement,Postgraduate,Relationship,65488,Middle Income,0,0,No,2014-06-13,46,0,603,45,207,36,18,54,963,1,0,0,0,0,0,No,0,3,4,6,1
5156,1970.0,44.0,Middle-aged,Postgraduate,Relationship,62466,Middle Income,0,1,Yes,2014-01-15,13,0,129,129,259,168,121,83,889,5,0,0,0,0,0,No,0,6,3,12,4
4376,1960.0,54.0,Pre-retirement,Postgraduate,Single,32218,Low Income,0,0,No,2014-02-15,27,0,10,24,15,13,1,30,93,1,0,0,1,0,0,Yes,1,2,1,3,7
8923,1973.0,41.0,Middle-aged,Graduate,Single,83917,Upper Income,0,0,No,2013-04-18,12,0,514,22,732,42,198,79,1587,1,0,0,0,0,0,No,1,6,7,7,3
8461,1962.0,52.0,Pre-retirement,Graduate,Single,46102,Middle Income,2,1,Yes,2014-03-10,3,0,14,0,1,0,0,1,16,1,0,0,0,0,0,No,0,1,0,2,7
6945,1952.0,62.0,Retirement,Graduate,Single,84574,Upper Income,0,0,No,2013-06-04,72,0,387,20,713,38,54,163,1375,1,0,0,0,0,0,No,0,9,11,11,5
944,1962.0,52.0,Pre-retirement,Graduate,Relationship,56181,Middle Income,0,1,Yes,2013-01-08,6,0,121,103,69,8,44,48,393,1,0,0,0,0,0,No,0,4,2,7,4
1907,1950.0,64.0,Retirement,Postgraduate,Single,63120,Middle Income,0,1,Yes,2012-09-28,53,0,965,69,279,54,41,69,1477,5,0,0,0,0,0,No,1,8,4,9,7
701,1971.0,43.0,Middle-aged,Graduate,Relationship,73691,Upper Income,0,1,Yes,2013-11-06,58,0,707,21,250,85,43,73,1179,2,0,0,1,0,0,Yes,0,6,2,8,2
3856,1960.0,54.0,Pre-retirement,Graduate,Relationship,63381,Middle Income,0,1,Yes,2012-10-05,78,0,571,50,142,33,50,159,1005,4,0,0,0,0,0,No,0,4,5,13,2
4149,1948.0,66.0,Elderly,Postgraduate,Relationship,76140,Upper Income,0,0,No,2014-05-13,57,0,586,66,653,17,0,26,1348,1,0,0,0,0,0,No,0,5,9,6,2
2131,1959.0,55.0,Retirement,Postgraduate,Single,62859,Middle Income,0,1,Yes,2012-12-30,37,0,1063,89,102,16,12,25,1307,4,0,0,0,0,0,No,0,9,4,6,6
2942,1964.0,50.0,Pre-retirement,Graduate,Single,45906,Middle Income,0,1,Yes,2013-05-07,20,0,305,3,27,4,3,144,486,2,0,0,1,0,0,Yes,0,5,4,4,5
1173,1947.0,67.0,Elderly,Postgraduate,Relationship,77632,Upper Income,0,0,No,2013-03-10,73,0,1200,105,758,0,42,147,2252,1,0,0,0,1,1,Yes,1,4,2,6,2
4381,1971.0,43.0,Middle-aged,Postgraduate,Relationship,46463,Middle Income,1,1,Yes,2013-08-18,56,0,163,2,40,8,11,11,235,7,0,0,0,0,0,No,0,3,1,6,6
4611,1970.0,44.0,Middle-aged,Graduate,Relationship,105471,Upper Income,0,0,No,2013-01-21,36,0,1009,181,104,202,21,207,1724,0,1,0,0,0,1,Yes,1,9,8,13,3
3376,1970.0,44.0,Middle-aged,Postgraduate,Single,55282,Middle Income,1,0,Yes,2013-12-13,9,0,125,6,73,8,4,19,235,1,0,0,0,0,0,No,0,3,1,6,4
4679,1977.0,37.0,Middle-aged,Postgraduate,Relationship,78710,Upper Income,0,1,Yes,2014-05-23,42,0,721,0,152,119,50,50,1092,3,0,0,0,0,0,No,0,7,6,12,4
10928,1958.0,56.0,Retirement,Graduate,Relationship,66886,Middle Income,0,1,Yes,2013-09-16,28,0,315,4,62,41,31,146,599,2,0,0,0,0,0,No,0,7,1,7,5
4248,1960.0,54.0,Pre-retirement,Postgraduate,Single,98777,Upper Income,0,0,No,2014-02-17,23,0,1000,19,711,125,115,38,2008,0,0,0,0,1,0,Yes,0,4,6,9,1
6728,1985.0,29.0,Early worker,Graduate,Relationship,29103,Low Income,1,0,Yes,2012-08-27,38,0,16,0,17,6,3,6,48,2,0,0,0,0,0,No,0,1,0,3,9
6661,1974.0,40.0,Middle-aged,Graduate,Relationship,67445,Middle Income,0,1,Yes,2012-08-12,63,0,757,80,217,29,80,11,1174,5,0,0,0,0,0,No,0,9,6,12,6
4725,1950.0,64.0,Retirement,Postgraduate,Relationship,50616,Middle Income,0,1,Yes,2014-04-13,71,0,30,2,25,0,1,9,67,1,0,0,0,0,0,No,0,1,1,4,2
3277,1955.0,59.0,Retirement,Graduate,Single,49431,Middle Income,0,1,Yes,2012-08-03,9,0,219,3,100,26,0,17,365,2,0,0,0,0,0,No,0,7,1,5,8
5555,1975.0,39.0,Middle-aged,Graduate,Single,153924,Upper Income,0,0,No,2014-02-07,81,0,1,1,1,1,1,1,6,0,0,0,0,0,0,No,0,0,0,0,0
2564,1953.0,61.0,Retirement,Graduate,Relationship,61278,Middle Income,0,1,Yes,2014-01-04,87,0,111,3,28,2,6,15,165,2,0,0,0,0,0,No,0,3,1,4,6
946,1958.0,56.0,Retirement,Postgraduate,Relationship,26490,Low Income,0,0,No,2012-09-22,92,0,45,47,52,21,20,25,210,2,0,0,0,0,0,No,0,3,1,5,6
3867,1947.0,67.0,Elderly,Postgraduate,Relationship,73059,Upper Income,0,1,Yes,2013-08-31,36,0,410,112,420,0,82,71,1095,1,0,0,0,0,0,No,0,9,3,13,4
6940,1966.0,48.0,Pre-retirement,Postgraduate,Single,46734,Middle Income,1,2,Yes,2013-10-21,86,0,100,1,39,6,1,76,223,4,0,0,1,0,0,Yes,0,3,2,3,6
55,1963.0,51.0,Pre-retirement,Graduate,Relationship,56253,Middle Income,0,1,Yes,2012-12-07,83,0,509,0,65,7,11,5,597,4,0,0,0,0,0,No,0,7,2,9,6
7093,1985.0,29.0,Early worker,Graduate,Relationship,19986,Low Income,1,0,Yes,2013-11-14,74,0,3,6,5,0,2,6,22,1,0,0,0,0,0,No,0,0,0,3,7
5084,1975.0,39.0,Middle-aged,Graduate,Single,58330,Middle Income,0,1,Yes,2013-12-25,87,0,445,53,213,104,98,151,1064,1,0,0,0,0,0,No,0,6,4,13,4
1777,1980.0,34.0,Early worker,Graduate,Relationship,25965,Low Income,0,0,No,2012-09-07,29,0,2,2,11,41,7,11,74,1,0,0,0,0,0,No,0,2,0,3,8
8162,1956.0,58.0,Retirement,Postgraduate,Relationship,14661,Low Income,0,0,No,2013-01-01,88,0,4,1,11,6,2,2,26,1,0,0,0,0,0,No,0,1,0,3,6
10826,1959.0,55.0,Retirement,Graduate,Relationship,18690,Low Income,0,0,No,2012-12-28,77,0,6,1,7,23,4,19,60,1,0,0,0,0,0,No,0,1,1,2,8
8754,1974.0,40.0,Middle-aged,Postgraduate,Relationship,45068,Middle Income,0,1,Yes,2013-05-16,25,0,14,0,3,0,0,3,20,1,0,0,0,0,0,No,0,1,0,2,7
1987,1987.0,27.0,Early worker,Graduate,Single,21063,Low Income,1,0,Yes,2013-09-25,34,0,1,10,11,19,3,15,59,2,0,0,0,0,0,No,0,2,0,3,6
11007,1968.0,46.0,Pre-retirement,Postgraduate,Relationship,29187,Low Income,1,0,Yes,2013-05-09,43,0,26,0,6,0,0,2,34,1,0,0,0,0,0,No,0,1,0,3,8
7426,1971.0,43.0,Middle-aged,Postgraduate,Relationship,54690,Middle Income,1,1,Yes,2013-11-07,76,0,111,16,37,7,9,18,198,3,0,0,0,0,0,No,0,3,1,5,3
9153,1964.0,50.0,Pre-retirement,Postgraduate,Relationship,59304,Middle Income,0,1,Yes,2013-07-29,81,0,418,61,428,80,51,10,1048,3,0,0,0,0,0,No,0,7,8,10,5
10379,1962.0,52.0,Pre-retirement,Postgraduate,Single,59247,Middle Income,0,2,Yes,2013-11-08,87,0,327,9,122,19,14,83,574,5,0,0,0,0,0,No,0,5,2,9,6
9204,1970.0,44.0,Middle-aged,Graduate,Single,66731,Middle Income,0,1,Yes,2012-09-12,33,0,371,159,194,58,106,141,1029,4,0,0,0,0,0,No,0,4,3,6,3
3197,1980.0,34.0,Early worker,Graduate,Relationship,77353,Upper Income,0,1,Yes,2013-12-16,38,0,275,59,107,69,101,59,670,2,0,0,0,0,0,No,0,6,4,8,4
2920,1975.0,39.0,Middle-aged,Postgraduate,Single,52614,Middle Income,0,1,Yes,2012-12-01,63,0,789,0,142,12,9,38,990,2,0,0,0,0,0,No,0,2,4,8,8
6961,1974.0,40.0,Middle-aged,Graduate,Relationship,26751,Low Income,2,0,Yes,2014-05-22,26,0,1,1,5,0,3,1,11,1,0,0,0,0,0,No,0,1,0,2,8
4673,1963.0,51.0,Pre-retirement,Postgraduate,Relationship,81300,Upper Income,0,1,Yes,2012-10-30,17,0,1004,12,145,32,12,36,1241,3,1,0,0,0,0,Yes,1,10,3,5,5
9937,1979.0,35.0,Middle-aged,Graduate,Single,70337,Upper Income,0,0,No,2014-01-02,75,0,187,81,149,25,43,91,576,1,0,0,0,0,0,No,0,2,2,12,1
8779,1985.0,29.0,Early worker,Postgraduate,Relationship,36145,Middle Income,1,0,Yes,2013-06-16,13,0,56,4,76,17,1,18,172,4,0,0,1,0,0,Yes,1,4,1,3,9
9596,1980.0,34.0,Early worker,Postgraduate,Single,65295,Middle Income,0,0,No,2013-12-23,19,0,365,32,117,34,110,6,664,1,0,0,0,0,0,No,0,3,3,13,2
2891,1963.0,51.0,Pre-retirement,Graduate,Single,68118,Upper Income,0,1,Yes,2013-10-18,51,0,595,23,123,10,23,154,928,2,0,0,0,0,0,No,0,8,9,4,6
4910,1967.0,47.0,Pre-retirement,Graduate,Single,68743,Upper Income,0,0,No,2012-08-30,81,0,1132,134,384,175,134,115,2074,1,0,0,0,0,0,No,0,11,5,13,7
75,1982.0,32.0,Early worker,Postgraduate,Relationship,41039,Middle Income,0,0,No,2013-07-25,32,0,34,11,137,179,61,45,467,1,0,0,0,0,0,No,0,8,1,5,8
10120,1955.0,59.0,Retirement,Graduate,Relationship,38946,Middle Income,0,1,Yes,2013-10-24,84,0,116,6,82,6,6,41,257,2,0,0,0,0,0,No,0,3,1,6,5
6327,1967.0,47.0,Pre-retirement,Graduate,Relationship,65777,Middle Income,0,0,No,2013-12-19,87,0,565,32,435,28,32,54,1146,1,0,0,0,0,0,No,0,2,8,6,1
10142,1976.0,38.0,Middle-aged,Postgraduate,Single,66476,Middle Income,0,1,Yes,2013-03-07,99,0,372,18,126,47,48,78,689,2,0,0,0,0,0,No,0,5,2,11,4
9826,1972.0,42.0,Middle-aged,Postgraduate,Single,86857,Upper Income,0,0,No,2012-09-12,96,0,899,102,838,133,102,40,2114,1,0,0,0,0,0,No,1,5,6,10,2
1501,1982.0,32.0,Early worker,Postgraduate,Relationship,160803,Upper Income,0,0,No,2012-08-04,21,0,55,16,1622,17,3,4,1717,15,0,0,0,0,0,No,0,0,28,1,0
10767,1989.0,25.0,Early worker,Postgraduate,Relationship,77845,Upper Income,0,0,No,2014-05-16,40,0,760,40,480,0,40,26,1346,1,1,0,0,0,1,Yes,0,3,5,12,1
7279,1969.0,45.0,Pre-retirement,Postgraduate,Relationship,69476,Upper Income,0,0,No,2013-09-30,3,0,260,86,559,63,9,67,1044,1,0,0,0,0,0,No,0,4,6,4,2
7230,1960.0,54.0,Pre-retirement,Postgraduate,Single,50611,Middle Income,0,1,Yes,2012-10-04,98,0,459,0,24,6,0,4,493,6,0,0,0,1,0,Yes,1,4,5,7,6
143,1970.0,44.0,Middle-aged,Graduate,Single,61209,Middle Income,0,0,No,2013-08-25,73,0,466,0,224,119,49,99,957,1,0,0,0,0,0,No,0,5,3,4,2
450,1958.0,56.0,Retirement,Postgraduate,Relationship,42315,Middle Income,0,1,Yes,2013-07-12,90,0,67,15,80,17,11,80,270,3,0,0,0,0,0,No,0,1,4,4,3
9316,1952.0,62.0,Retirement,Graduate,Relationship,13084,Low Income,0,0,No,2013-11-02,29,0,2,0,7,3,7,10,29,1,0,0,0,0,0,No,0,1,0,3,6
6379,1949.0,65.0,Elderly,Postgraduate,Single,47570,Middle Income,1,1,Yes,2013-05-29,3,0,67,1,20,0,2,31,121,3,0,0,0,0,0,No,1,2,2,2,7
9239,1961.0,53.0,Pre-retirement,Postgraduate,Relationship,61923,Middle Income,0,2,Yes,2013-07-26,94,0,92,4,18,3,3,6,126,1,0,0,0,0,0,No,0,2,1,4,3
8315,1995.0,19.0,Young,Graduate,Single,34824,Low Income,0,0,No,2014-03-26,65,0,4,2,11,2,0,4,23,1,0,0,0,0,0,No,0,1,0,2,6
2868,1949.0,65.0,Elderly,Postgraduate,Single,26518,Low Income,1,1,Yes,2013-04-08,33,0,20,1,28,3,3,2,57,3,0,0,0,0,0,No,1,2,0,3,8
10888,1961.0,53.0,Pre-retirement,Graduate,Single,45938,Middle Income,0,0,No,2013-11-03,46,0,273,11,178,62,83,29,636,2,0,0,0,0,0,No,0,8,4,6,6
1277,1960.0,54.0,Pre-retirement,Graduate,Relationship,78468,Upper Income,0,0,No,2014-04-09,29,0,434,22,388,104,22,34,1004,1,1,0,0,0,0,Yes,0,10,7,10,4
9977,1973.0,41.0,Middle-aged,Graduate,Single,78901,Upper Income,0,1,Yes,2013-09-17,99,0,321,11,309,33,26,34,734,3,0,0,0,0,0,No,0,9,3,5,4
10196,1978.0,36.0,Middle-aged,Graduate,Relationship,71427,Upper Income,2,0,Yes,2014-03-12,26,0,212,123,177,15,64,23,614,2,0,0,0,0,0,No,0,8,2,8,4
6384,1978.0,36.0,Middle-aged,Graduate,Single,71022,Upper Income,0,1,Yes,2014-02-11,30,0,909,12,278,0,12,242,1453,3,0,0,1,0,0,Yes,0,5,2,11,8
8029,1988.0,26.0,Early worker,Postgraduate,Single,90247,Upper Income,0,0,No,2014-04-29,27,0,1184,32,352,21,16,16,1621,1,1,0,0,1,1,Yes,1,3,4,7,1
968,1968.0,46.0,Pre-retirement,Postgraduate,Single,41335,Middle Income,1,0,Yes,2013-12-26,24,0,112,19,21,16,14,5,187,3,0,0,0,0,0,No,0,4,1,4,7
6988,1986.0,28.0,Early worker,Graduate,Relationship,71952,Upper Income,1,0,Yes,2013-01-10,93,0,656,80,455,52,107,93,1443,2,0,0,1,0,1,Yes,0,8,4,8,4
4472,1970.0,44.0,Middle-aged,Postgraduate,Single,35682,Middle Income,1,0,Yes,2014-06-27,34,0,23,0,8,6,2,18,57,1,0,0,0,0,0,No,0,1,1,3,2
6991,1951.0,63.0,Retirement,Graduate,Single,43185,Middle Income,0,1,Yes,2013-04-10,88,0,537,6,42,16,6,30,637,2,0,0,0,0,0,No,0,9,3,6,8
3336,1948.0,66.0,Elderly,Postgraduate,Relationship,66375,Middle Income,0,1,Yes,2013-11-21,96,0,712,0,45,0,0,191,948,3,0,0,1,0,0,Yes,0,2,4,5,7
4301,1971.0,43.0,Middle-aged,Postgraduate,Relationship,35178,Middle Income,1,0,Yes,2013-01-10,10,0,23,1,13,2,2,18,59,1,0,0,1,0,0,Yes,1,1,1,2,7
1940,1986.0,28.0,Early worker,Graduate,Relationship,25252,Low Income,1,0,Yes,2013-07-12,26,0,1,3,4,2,2,6,18,1,0,0,0,0,0,No,0,1,0,2,8
1272,1965.0,49.0,Pre-retirement,Postgraduate,Single,55250,Middle Income,0,1,Yes,2012-10-21,49,0,664,58,83,32,0,66,903,4,0,0,0,0,0,No,0,7,5,10,5
1388,1975.0,39.0,Middle-aged,Graduate,Single,33249,Low Income,1,0,Yes,2013-02-20,11,0,6,10,21,19,14,42,112,2,0,0,0,0,0,No,0,2,1,3,6
1044,1953.0,61.0,Retirement,Graduate,Relationship,58398,Middle Income,0,0,No,2013-05-14,44,0,299,5,201,21,21,49,596,3,0,0,0,0,0,No,0,5,4,8,4
6969,1982.0,32.0,Early worker,Graduate,Relationship,50272,Middle Income,1,0,Yes,2013-08-07,75,0,99,13,66,43,8,4,233,3,0,0,0,0,0,No,0,4,1,5,7
10479,1975.0,39.0,Middle-aged,Postgraduate,Relationship,76618,Upper Income,0,0,No,2012-12-07,64,0,749,40,294,121,160,147,1511,1,0,0,0,0,0,No,0,3,2,5,1
3619,1960.0,54.0,Pre-retirement,Postgraduate,Single,87305,Upper Income,0,0,No,2012-09-23,19,0,345,25,501,63,138,80,1152,1,0,0,0,0,1,Yes,1,5,3,8,2
1715,1978.0,36.0,Middle-aged,Graduate,Relationship,25851,Low Income,1,0,Yes,2013-02-11,45,0,9,4,18,7,5,5,48,2,0,0,0,0,0,No,0,2,0,3,7
10159,1970.0,44.0,Middle-aged,Graduate,Single,58710,Middle Income,0,1,Yes,2013-03-31,77,0,440,81,368,0,122,174,1185,6,0,0,0,0,0,No,0,11,5,9,6
1463,1958.0,56.0,Retirement,Graduate,Single,45160,Middle Income,1,1,Yes,2014-03-29,9,0,8,2,5,3,0,3,21,1,0,0,0,0,0,No,0,1,0,2,7
5114,1965.0,49.0,Pre-retirement,Postgraduate,Relationship,74806,Upper Income,0,1,Yes,2012-12-19,1,0,670,9,249,0,28,9,965,2,0,0,0,0,0,No,0,5,4,5,4
4990,1954.0,60.0,Retirement,Graduate,Relationship,59111,Middle Income,0,0,No,2013-05-02,90,0,524,0,134,28,28,155,869,1,0,0,0,0,0,No,0,11,1,8,7
4329,1984.0,30.0,Early worker,Postgraduate,Relationship,18988,Low Income,1,0,Yes,2014-05-23,43,0,6,0,6,2,1,1,16,2,0,0,0,0,0,No,0,1,0,3,7
10936,1965.0,49.0,Pre-retirement,Graduate,Relationship,72190,Upper Income,0,0,No,2013-02-13,79,0,597,166,597,172,166,249,1947,1,0,0,0,0,0,No,0,5,6,4,3
4692,1976.0,38.0,Middle-aged,Graduate,Relationship,7500,Low Income,1,0,Yes,2012-08-01,19,0,7,0,12,13,7,32,71,5,0,0,1,0,0,Yes,1,4,1,2,9
7212,1966.0,48.0,Pre-retirement,Graduate,Relationship,44794,Middle Income,0,1,Yes,2014-06-08,99,0,54,0,7,0,0,4,65,1,0,0,0,0,0,No,0,2,0,3,6
